ID,FIFA Version,FIFA Update,Player Face URL,Long Name,Player Positions,Club Name,Nationality Name,Overall,Potential,Value (EUR),Wage (EUR),Age,Height (cm),Weight (kg),Preferred Foot,Weak Foot,Skill Moves,International Reputation,Work Rate,Body Type,Pace,Shooting,Passing,Dribbling,Defending,Physic,Attacking Crossing,Attacking Finishing,Attacking Heading Accuracy,Attacking Short Passing,Attacking Volleys,Skill Dribbling,Skill Curve,Skill FK Accuracy,Skill Long Passing,Skill Ball Control,Movement Acceleration,Movement Sprint Speed,Movement Agility,Movement Reactions,Movement Balance,Power Shot Power,Power Jumping,Power Stamina,Power Strength,Power Long Shots,Mentality Aggression,Mentality Interceptions,Mentality Positioning,Mentality Vision,Mentality Penalties,Mentality Composure,Defending Marking,Defending Standing Tackle,Defending Sliding Tackle,Goalkeeping Diving,Goalkeeping Handling,Goalkeeping Kicking,Goalkeeping Positioning,Goalkeeping Reflexes,Goalkeeping Speed,Player Traits
5880,15,2,https://cdn.sofifa.net/players/186/579/15_120.png,Leandro Grech,"CDM, CM",VfR Aalen,Argentina,66,66,275000,2000,33,182,83,Left,3,3,1,Medium/Medium,Normal (170-185),64,51,66,68,59,72,60,48,41,69,45,64,71,60,64,70,67,62,77,69,75,59,63,73,73,51,68,59,49,68,63,0,,62,57,14,9,11,7,5,0,Leadership
5881,15,2,https://cdn.sofifa.net/players/186/680/15_120.png,Raúl Fernández-Cavada Mateos,GK,Racing Santander,Spain,66,71,700000,7000,26,196,88,Right,2,1,1,Medium/Medium,Normal (185+),0,0,0,0,0,0,22,25,25,24,21,25,23,25,22,33,36,47,40,55,49,26,53,32,64,25,25,25,25,25,23,0,,25,25,62,74,63,68,63,42,
5882,15,2,https://cdn.sofifa.net/players/186/684/15_120.png,Francisco José Olivas Alba,CB,CE Sabadell FC,Spain,66,70,675000,6000,25,189,79,Right,3,2,1,Medium/Medium,Normal (185+),50,36,48,47,66,79,43,35,64,55,32,44,29,35,49,51,43,56,50,56,34,38,56,64,89,35,77,64,38,48,37,0,,73,57,7,7,14,6,13,0,
5883,15,2,https://cdn.sofifa.net/players/186/950/15_120.png,Fabio Daprelà,"LM, LB",Palermo,Switzerland,66,74,675000,6000,23,186,86,Left,3,2,1,High/High,Lean (185+),87,51,59,65,63,76,64,46,62,64,45,63,55,41,59,62,84,90,81,64,62,57,83,92,70,60,70,61,54,49,47,0,,66,66,4,10,6,10,5,0,
5884,15,2,https://cdn.sofifa.net/players/186/952/15_120.png,Sayed Moawad Mohamed Abdelwahed,"LB, LW",,Egypt,66,66,0,0,35,169,70,Left,3,2,2,High/Medium,Normal (170-),67,36,59,67,66,72,61,35,63,67,52,64,44,38,59,66,67,67,78,64,85,41,74,73,72,22,70,58,38,54,54,0,,69,67,6,9,7,15,9,0,
5885,15,2,https://cdn.sofifa.net/players/187/020/15_120.png,Sergio Javier Nápoles Saucedo,"LM, LB, RM, LWB",Club Deportivo Guadalajara,Mexico,66,68,725000,9000,24,168,71,Right,3,3,1,High/Medium,Normal (170-),79,59,62,70,59,63,65,59,61,67,59,71,60,52,59,66,79,79,77,60,78,64,67,70,59,57,65,63,58,57,55,0,,57,58,11,6,6,9,14,0,
5886,15,2,https://cdn.sofifa.net/players/187/063/15_120.png,Emmanuel Ekpo,CM,FK Haugesund,Nigeria,66,68,775000,7000,26,185,74,Right,2,3,1,Medium/Medium,Normal (185+),81,53,61,70,60,69,49,50,56,67,46,69,66,48,67,73,81,81,70,61,71,60,70,74,72,51,55,66,66,60,52,0,,60,52,6,10,15,14,10,0,
5887,15,2,https://cdn.sofifa.net/players/187/076/15_120.png,Stephan Hain,"ST, CF, LM, RM",TSV 1860 München,Germany,66,69,825000,6000,25,178,72,Right,4,3,1,Medium/Medium,Normal (170-185),73,61,52,72,29,59,54,64,65,59,62,72,41,43,33,68,75,72,81,66,75,67,76,69,51,51,61,25,66,58,50,0,,25,25,12,14,5,15,7,0,
5888,15,2,https://cdn.sofifa.net/players/187/338/15_120.png,Agon Xhevat Mehmeti,"ST, RM",Malmö FF,Albania,66,72,800000,10000,24,184,80,Right,1,2,1,Medium/Low,Lean (170-185),67,65,54,63,28,65,49,67,61,61,66,59,48,49,38,68,68,67,65,64,61,69,74,68,71,59,44,24,68,59,57,0,,25,25,11,7,9,10,5,0,
5889,15,2,https://cdn.sofifa.net/players/187/345/15_120.png,조동건 赵东建,"ST, CF",Sangju Sangmu FC,Korea Republic,66,66,750000,8000,28,180,74,Right,3,3,1,Medium/Medium,Normal (170-185),85,58,54,60,29,72,49,59,64,57,59,61,46,36,54,63,83,87,43,66,68,61,71,71,80,45,55,33,82,62,68,0,,20,25,8,10,15,7,15,0,
5890,15,2,https://cdn.sofifa.net/players/187/514/15_120.png,Martijn van der Laan,"CB, LB",FC Groningen,Netherlands,66,68,675000,6000,25,175,75,Left,2,2,1,High/Medium,Stocky (170-185),73,50,59,64,66,70,61,44,57,65,25,66,53,62,51,60,74,72,60,68,70,68,68,72,70,53,68,69,33,54,59,0,,65,64,6,7,13,9,11,0,
5891,15,2,https://cdn.sofifa.net/players/187/517/15_120.png,Viktor Vasin,CB,FC Mordovia Saransk,Russia,66,68,675000,3000,25,192,84,Right,3,2,1,Medium/Medium,Normal (185+),59,33,51,45,67,72,50,29,58,44,37,32,71,71,55,62,69,51,43,69,43,30,56,65,78,35,72,58,25,50,67,0,,70,68,10,5,5,12,6,0,
5892,15,2,https://cdn.sofifa.net/players/187/601/15_120.png,Soslan Dzhanaev,GK,FC Rostov,Russia,66,68,675000,7000,27,188,80,Right,2,1,1,Medium/Medium,Normal (185+),0,0,0,0,0,0,25,25,25,26,25,25,25,25,21,20,59,57,47,65,33,25,72,28,67,25,28,20,25,25,25,0,,25,25,72,51,71,70,72,58,
5893,15,2,https://cdn.sofifa.net/players/187/652/15_120.png,David Yurchenko,GK,FC Ufa,Russia,66,66,675000,4000,28,187,78,Right,2,1,1,Medium/Medium,Lean (185+),0,0,0,0,0,0,25,25,25,35,25,25,25,25,30,21,46,53,49,64,42,31,66,20,69,25,33,27,25,25,33,0,,25,25,60,62,62,73,72,50,
5894,15,2,https://cdn.sofifa.net/players/187/701/15_120.png,George Ulises Corral Ang,"RB, LB, RWB",Gallos Blancos de Querétaro,Mexico,66,70,575000,6000,23,175,72,Right,4,2,1,High/Medium,Lean (170-185),73,58,63,64,65,69,66,58,61,64,37,61,69,54,61,69,72,73,68,58,62,62,61,80,69,63,59,64,30,62,62,0,,66,64,11,9,6,10,9,0,Long Throw-in
5895,15,2,https://cdn.sofifa.net/players/187/734/15_120.png,Evgeniy Pomazan,GK,Kuban Krasnodar,Russia,66,70,675000,6000,25,193,87,Right,2,1,1,Medium/Medium,Normal (185+),0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,21,42,47,44,58,37,21,65,44,73,25,33,21,25,25,25,0,,25,25,61,73,62,60,72,45,GK Long Throw
5896,15,2,https://cdn.sofifa.net/players/187/850/15_120.png,Adrian Nikci,"LM, LW, RM, RW",BSC Young Boys,Switzerland,66,72,725000,8000,24,182,74,Right,2,3,1,Medium/Medium,Lean (170-185),79,61,60,72,31,60,63,61,58,64,54,71,60,58,53,73,80,78,76,65,69,59,64,60,64,62,51,25,68,56,65,0,,33,30,5,7,6,8,14,0,"Selfish, Technical Dribbler (AI)"
5897,15,2,https://cdn.sofifa.net/players/187/857/15_120.png,Grzegorz Sandomierski,GK,Zawisza Bydgoszcz,Poland,66,73,675000,6000,24,196,90,Left,3,1,1,Medium/Medium,Lean (185+),0,0,0,0,0,0,25,25,25,36,25,25,25,25,35,25,55,47,54,59,57,40,71,31,72,25,25,21,25,25,25,0,,25,25,73,63,65,60,71,51,Leadership
5898,15,2,https://cdn.sofifa.net/players/187/865/15_120.png,Daniel Josè Bamberg,RM,FK Haugesund,Brazil,66,66,600000,6000,30,176,74,Right,4,3,1,Medium/Medium,Normal (170-185),72,67,65,69,44,62,66,65,58,64,65,66,65,67,57,69,68,75,82,60,80,72,60,63,65,70,54,36,64,70,66,0,,47,43,7,7,12,11,14,0,"Power Free-Kick, Long Shot Taker (AI), Playmaker (AI)"
5899,15,2,https://cdn.sofifa.net/players/187/959/15_120.png,Michal Peškovič,GK,Podbeskidzie Bielsko-Biała,Slovakia,66,66,575000,6000,32,188,88,Left,3,1,1,Medium/Medium,Normal (185+),0,0,0,0,0,0,25,25,25,29,25,25,25,25,25,21,32,31,30,60,31,25,50,25,50,25,25,25,25,25,22,0,,25,25,68,63,65,65,69,31,
5900,15,2,https://cdn.sofifa.net/players/188/091/15_120.png,Fredrik Gulbrandsen,ST,Molde FK,Norway,66,73,675000,9000,21,178,75,Right,3,2,1,High/High,Stocky (170-185),84,66,53,73,36,68,57,68,55,60,54,70,64,44,45,73,84,84,91,52,90,72,85,62,70,61,65,42,66,42,51,0,,28,25,14,5,8,6,14,0,"Injury Prone, Beat Offside Trap, Finesse Shot"
5901,15,2,https://cdn.sofifa.net/players/188/181/15_120.png,Dean William Moxey,LB,Bolton Wanderers,England,66,66,600000,7000,28,188,70,Left,3,2,1,Medium/Medium,Lean (185+),71,53,59,66,65,68,72,53,64,60,43,63,52,38,56,69,74,69,71,62,64,56,60,75,67,59,64,64,43,53,38,0,,67,65,5,7,7,8,8,0,Long Throw-in
5902,15,2,https://cdn.sofifa.net/players/188/416/15_120.png,Stijn Wuytens,"CM, CAM",Willem II,Belgium,66,71,725000,6000,24,185,77,Left,4,2,1,Medium/Medium,Normal (185+),63,49,69,66,59,62,56,42,63,75,40,64,70,66,69,71,64,63,60,68,66,66,54,71,64,49,50,65,48,70,54,0,,57,50,12,7,12,14,14,0,Playmaker (AI)
5903,15,2,https://cdn.sofifa.net/players/188/487/15_120.png,Antonio Zito,"CM, LM",Avellino,Italy,66,66,675000,4000,28,184,75,Left,3,2,1,Medium/Medium,Normal (170-185),79,61,65,72,52,75,67,58,39,67,63,71,70,60,63,71,77,81,76,68,77,64,84,81,77,64,60,58,62,62,55,0,,57,57,5,8,6,10,13,0,
5904,15,2,https://cdn.sofifa.net/players/188/575/15_120.png,Clemens Walch,RM,SV Ried,Austria,66,69,775000,7000,26,181,77,Right,4,3,1,Medium/Medium,Normal (170-185),79,61,62,73,29,65,60,64,48,65,60,75,63,58,58,73,81,78,79,52,63,64,56,71,71,56,47,34,50,62,59,0,,25,22,10,7,7,9,6,0,
5905,15,2,https://cdn.sofifa.net/players/188/657/15_120.png,Declan Rudd,GK,Norwich City,England,66,74,600000,6000,23,191,85,Right,3,1,1,Medium/Medium,Lean (185+),0,0,0,0,0,0,25,25,25,35,25,25,25,25,35,22,54,43,46,63,34,25,46,31,64,25,23,21,25,25,42,0,,25,25,71,65,64,61,69,48,
5906,15,2,https://cdn.sofifa.net/players/188/753/15_120.png,Jerry Vandam,RB,KV Mechelen,France,66,69,675000,6000,25,186,77,Right,3,2,1,Medium/Medium,Normal (185+),66,41,58,62,65,73,60,36,63,65,34,60,52,38,59,65,73,60,61,69,60,49,64,74,74,36,69,65,57,48,58,0,,66,64,6,7,6,11,9,0,
5907,15,2,https://cdn.sofifa.net/players/188/762/15_120.png,Igor Lewczuk,RB,Legia Warszawa,Poland,66,66,550000,9000,29,187,83,Right,3,2,1,High/Medium,Normal (185+),75,45,59,60,61,78,66,41,55,63,33,59,58,33,52,60,72,78,67,66,54,62,51,92,71,34,83,60,61,55,51,0,,65,59,14,12,14,13,15,0,Long Throw-in
5908,15,2,https://cdn.sofifa.net/players/188/782/15_120.png,Michael Morrison,CB,Charlton Athletic,England,66,70,700000,7000,26,183,76,Right,3,2,1,Medium/Medium,Normal (170-185),58,30,53,39,64,75,30,22,67,66,31,28,37,36,61,44,59,57,58,63,64,46,65,66,82,32,73,60,33,55,31,0,,66,64,8,9,6,6,3,0,
5909,15,2,https://cdn.sofifa.net/players/188/841/15_120.png,Tiago André Ramos Terroso,CM,Vitória de Setúbal,Portugal,66,69,775000,7000,26,178,78,Left,3,2,1,Medium/Medium,Normal (170-185),64,58,68,67,54,67,60,53,59,72,57,66,66,64,68,69,68,61,67,67,72,67,80,77,64,60,57,61,59,68,60,0,,54,44,11,10,10,12,12,0,
5910,15,2,https://cdn.sofifa.net/players/188/936/15_120.png,Rafał Kosznik,"LB, LM",Górnik Zabrze,Poland,66,66,500000,6000,30,183,76,Left,2,2,1,Medium/Medium,Normal (170-185),83,51,59,58,62,75,66,46,44,61,29,54,59,32,59,63,75,89,58,61,68,65,57,83,71,53,79,65,64,55,41,0,,61,63,13,11,11,15,13,0,"Long Throw-in, Long Shot Taker (AI)"
5911,15,2,https://cdn.sofifa.net/players/188/950/15_120.png,Carl Viktor Noring,GK,SC Heerenveen,Sweden,66,72,600000,6000,23,196,90,Right,2,1,1,Medium/Medium,Normal (185+),0,0,0,0,0,0,25,25,25,30,25,25,25,25,38,25,30,33,22,42,28,30,39,34,84,25,33,25,25,25,25,0,,25,25,68,68,58,63,73,32,
5912,15,2,https://cdn.sofifa.net/players/188/955/15_120.png,Gustavo Leonardo Bou,ST,Racing Club,Argentina,66,69,800000,10000,24,175,72,Right,4,3,1,Medium/Low,Lean (170-185),69,66,64,70,29,58,66,64,53,65,47,70,60,65,59,71,69,69,67,69,68,76,73,69,61,70,32,38,66,65,40,0,,21,20,5,5,14,15,6,0,
5913,15,2,https://cdn.sofifa.net/players/188/970/15_120.png,Johan Mårtensson,"CM, CDM",Helsingborgs IF,Sweden,66,69,750000,8000,25,180,75,Left,3,2,1,Medium/Medium,Normal (170-185),60,51,66,67,59,72,62,45,47,68,56,65,56,70,67,67,67,54,72,70,71,54,72,81,67,56,74,67,57,67,60,0,,63,57,15,15,11,9,7,0,
5914,15,2,https://cdn.sofifa.net/players/189/065/15_120.png,Francesco Renzetti,"LB, LM",Cesena,Italy,66,71,700000,7000,26,173,67,Left,3,2,1,High/Medium,Lean (170-185),80,52,64,65,60,73,69,49,51,65,47,62,67,53,61,64,79,81,72,71,83,67,72,89,65,50,71,62,41,63,45,0,,61,61,7,8,4,11,9,0,Speed Dribbler (AI)
5915,15,2,https://cdn.sofifa.net/players/189/099/15_120.png,Jonathan Adjo Kodjia,ST,Angers SCO,Côte d'Ivoire,66,69,800000,6000,24,189,78,Right,3,2,1,High/Low,Lean (185+),83,62,50,69,29,68,48,66,65,57,49,70,44,55,38,66,83,83,83,61,55,66,77,68,74,54,49,25,69,47,49,0,,25,25,7,13,15,8,12,0,
5916,15,2,https://cdn.sofifa.net/players/189/148/15_120.png,Jamie Murphy,"LM, RM, ST",Sheffield United,Scotland,66,72,725000,6000,24,176,64,Right,4,3,1,Medium/Medium,Lean (170-185),83,66,62,67,38,70,58,64,48,65,65,67,62,56,62,66,84,82,65,63,74,67,73,81,71,66,55,46,65,63,75,0,,44,35,15,15,15,10,14,0,Speed Dribbler (AI)
5917,15,2,https://cdn.sofifa.net/players/189/177/15_120.png,John Fleck,CM,Coventry City,Scotland,66,71,600000,5000,22,169,72,Left,3,3,1,Medium/Medium,Stocky (170-),64,65,68,70,52,70,61,66,42,72,68,68,66,65,68,71,66,63,73,62,82,65,82,68,72,64,62,55,59,69,70,0,,56,55,6,7,6,12,5,0,"Finesse Shot, Playmaker (AI)"
5918,15,2,https://cdn.sofifa.net/players/189/192/15_120.png,Andrea Mazzarani,"CF, RM, CAM",Virtus Entella Chiavari,Italy,66,73,800000,2000,24,180,74,Right,3,3,1,Medium/Medium,Normal (170-185),77,61,64,72,32,66,56,54,52,68,62,70,70,68,62,72,77,77,79,68,74,64,67,76,68,68,49,34,64,65,74,0,,33,29,11,11,8,6,6,0,
5919,15,2,https://cdn.sofifa.net/players/189/278/15_120.png,Luke John Murphy,"CM, CAM",Leeds United,England,66,72,725000,6000,24,185,74,Right,3,2,1,Medium/High,Lean (185+),64,61,67,66,52,68,61,61,41,69,47,66,67,58,68,70,63,65,58,65,67,62,50,75,68,64,66,57,56,72,62,0,,57,59,5,13,15,7,14,0,Injury Free
5920,15,2,https://cdn.sofifa.net/players/189/311/15_120.png,Tom Hateley,"CDM, CM, LM",Śląsk Wrocław,England,66,69,625000,6000,24,180,72,Right,3,3,1,Medium/Medium,Normal (170-185),67,53,64,66,64,75,64,39,65,63,44,64,70,70,59,66,66,68,72,62,76,73,74,87,72,63,68,61,52,68,66,0,,65,63,8,6,5,12,7,0,Injury Free
5921,15,2,https://cdn.sofifa.net/players/189/342/15_120.png,Carlo Pinsoglio,GK,Modena,Italy,66,70,675000,6000,24,188,77,Left,2,1,1,Medium/Medium,Lean (185+),0,0,0,0,0,0,25,25,25,23,25,25,25,25,27,24,43,41,36,61,40,37,71,34,60,25,33,25,25,25,31,0,,25,25,68,64,54,64,72,42,
5922,15,2,https://cdn.sofifa.net/players/189/387/15_120.png,Tom Mickel,GK,SpVgg Greuther Fürth,Germany,66,71,675000,6000,25,185,83,Right,2,1,1,Medium/Medium,Normal (185+),0,0,0,0,0,0,25,25,25,36,25,25,25,25,39,31,47,49,48,66,36,47,58,35,59,25,36,21,25,25,30,0,,25,25,68,64,68,64,69,48,
5923,15,2,https://cdn.sofifa.net/players/189/391/15_120.png,Juan Antonio González Fernández,CB,RC Recreativo de Huelva,Spain,66,67,650000,7000,27,192,87,Left,3,2,1,Low/Medium,Normal (185+),45,34,49,44,66,76,54,24,72,59,42,40,40,28,45,49,33,55,34,54,54,58,33,65,89,34,68,64,34,35,24,0,,68,64,7,15,6,7,6,0,Long Passer (AI)
5924,15,2,https://cdn.sofifa.net/players/189/425/15_120.png,Bruno Vieira Gallo de Freitas,CM,Clube Sport Marítimo,Brazil,66,67,775000,7000,26,180,78,Left,3,3,1,Medium/Medium,Normal (170-185),66,55,68,69,54,68,65,49,45,70,55,68,66,58,68,71,68,65,69,64,67,62,60,66,72,60,63,57,59,69,56,0,,58,56,12,8,9,5,8,0,
5925,15,2,https://cdn.sofifa.net/players/189/451/15_120.png,Ariel Gerardo Nahuelpán Osten,ST,Pachuca,Argentina,66,71,850000,8000,26,187,92,Left,3,3,1,High/High,Stocky (185+),57,67,53,62,40,82,47,63,68,57,64,64,66,55,41,62,54,59,60,64,34,76,57,67,92,68,80,38,65,59,70,0,,42,31,8,7,6,11,11,0,Dives Into Tackles (AI)
5926,15,2,https://cdn.sofifa.net/players/189/459/15_120.png,Jaime Romero Gómez,LM,Real Zaragoza,Spain,66,71,675000,8000,23,176,73,Left,2,3,1,Medium/Medium,Normal (170-185),79,61,62,70,34,54,64,59,48,66,59,70,62,54,54,69,77,80,76,62,72,66,66,67,48,60,48,35,62,60,58,0,,35,32,5,7,13,8,12,0,Technical Dribbler (AI)
5927,15,2,https://cdn.sofifa.net/players/189/464/15_120.png,Dennis Daube,"CM, CAM, CDM",FC St. Pauli,Germany,66,72,725000,6000,24,185,79,Right,4,2,1,Medium/Medium,Normal (185+),70,58,67,69,55,68,64,56,47,69,45,69,62,65,64,70,73,68,71,60,70,60,64,72,70,62,57,64,62,70,53,0,,57,56,9,13,12,15,13,0,Injury Prone
5928,15,2,https://cdn.sofifa.net/players/189/492/15_120.png,Stuart Antony Alan O'Keefe,"CM, CDM",Crystal Palace,England,66,70,675000,6000,23,173,64,Right,3,2,1,Medium/High,Lean (170-185),69,57,62,67,60,72,52,53,45,72,56,64,48,35,65,66,71,68,77,61,84,62,56,85,66,65,74,66,57,61,40,0,,64,52,9,10,10,15,8,0,
5929,15,2,https://cdn.sofifa.net/players/189/541/15_120.png,Christopher James Solly,RB,Charlton Athletic,England,66,74,575000,6000,23,173,71,Right,3,2,1,Medium/Medium,Lean (170-185),72,35,56,66,66,72,67,35,59,56,35,64,39,29,64,65,75,69,72,60,80,26,85,73,71,42,69,65,46,48,37,0,,68,66,14,15,12,14,12,0,
5930,15,2,https://cdn.sofifa.net/players/189/561/15_120.png,Bengali-Fodé Koïta,"RW, ST",Stade Malherbe Caen,France,66,71,725000,6000,23,186,86,Right,4,2,1,Medium/Medium,Normal (185+),77,61,58,65,29,63,65,65,65,64,49,64,33,41,53,69,78,76,69,64,45,62,57,65,76,54,27,26,68,56,60,0,,25,25,6,7,11,6,8,0,
5931,15,2,https://cdn.sofifa.net/players/189/576/15_120.png,Jonás Ramalho Chimeno,"CB, RB",Girona FC,Spain,66,73,500000,2000,21,181,68,Right,2,2,1,Medium/Medium,Normal (170-185),76,33,54,49,69,66,59,35,58,57,44,43,57,34,52,54,70,80,64,47,58,22,88,87,49,34,77,68,39,47,41,0,,71,77,11,9,7,14,15,0,
5932,15,2,https://cdn.sofifa.net/players/189/591/15_120.png,Thomas Reifeltshammer,CB,SV Ried,Austria,66,70,675000,6000,25,188,72,Right,3,2,1,Medium/Medium,Lean (185+),54,26,35,40,66,69,22,25,74,42,32,33,24,25,33,45,36,68,41,54,56,27,71,55,73,25,76,65,27,42,25,0,,70,67,12,7,9,6,7,0,
5933,15,2,https://cdn.sofifa.net/players/189/661/15_120.png,Álvaro Giménez Candela,"CF, ST",Elche CF,Spain,66,73,725000,6000,23,182,75,Right,3,3,1,Medium/Medium,Normal (170-185),78,62,56,70,25,51,56,69,45,64,50,70,34,38,48,67,79,78,77,74,62,54,69,58,56,57,24,22,77,60,54,0,,20,25,12,9,8,7,8,0,Beat Offside Trap
5934,15,2,https://cdn.sofifa.net/players/189/889/15_120.png,Ezequiel Luna,CB,Santiago Wanderers,Argentina,66,66,650000,7000,27,178,74,Right,3,2,1,Medium/Medium,Lean (170-185),57,36,49,47,62,77,45,31,69,64,25,46,27,33,51,49,55,59,33,59,61,56,77,65,82,32,81,64,35,35,33,0,,61,59,11,5,5,11,7,0,Dives Into Tackles (AI)
5935,15,2,https://cdn.sofifa.net/players/189/893/15_120.png,Lorenzo Del Prete,"RB, LB, RM",Perugia,Italy,66,66,600000,7000,28,181,81,Right,3,2,1,High/Medium,Normal (170-185),79,41,56,56,61,76,67,34,58,62,58,52,57,57,44,57,77,81,63,69,72,53,81,82,73,36,74,63,56,42,49,0,,62,65,5,6,6,12,9,0,Long Throw-in
5936,15,2,https://cdn.sofifa.net/players/189/899/15_120.png,Vito Nova Wormgoor,CB,ADO Den Haag,Netherlands,66,70,675000,6000,25,187,87,Right,3,2,1,Medium/Medium,Normal (185+),51,36,53,51,64,76,40,27,65,61,57,46,57,61,44,56,45,55,60,60,49,63,71,68,82,21,72,61,26,58,50,0,,66,66,8,11,14,11,10,0,
5937,15,2,https://cdn.sofifa.net/players/189/902/15_120.png,Marián Kello,GK,St. Mirren,Slovakia,66,66,625000,6000,31,188,87,Right,2,1,1,Medium/Medium,Normal (185+),0,0,0,0,0,0,25,25,25,33,25,25,25,25,25,24,36,39,34,68,44,26,68,38,63,25,37,21,25,25,24,0,,25,25,69,64,50,65,70,38,
5938,15,2,https://cdn.sofifa.net/players/189/938/15_120.png,Maikel van der Werff,CB,PEC Zwolle,Netherlands,66,68,675000,6000,25,186,82,Right,3,2,1,Medium/Medium,Normal (185+),65,41,52,52,67,70,38,23,64,56,24,45,73,74,61,62,66,65,51,62,61,66,62,65,77,60,63,68,29,42,46,0,,66,67,7,7,6,15,9,0,
5939,15,2,https://cdn.sofifa.net/players/189/939/15_120.png,Boubacar Dialiba Diabang,LM,Cracovia,Bosnia and Herzegovina,66,67,750000,6000,25,179,69,Left,2,3,1,High/High,Lean (170-185),91,58,58,67,47,64,65,57,51,57,54,67,58,47,54,65,89,93,70,67,79,65,85,83,58,58,48,37,55,59,54,0,,52,49,6,5,8,9,7,0,Speed Dribbler (AI)
5940,15,2,https://cdn.sofifa.net/players/190/094/15_120.png,Javier Castellano Betancor,"CDM, CM",Unión Deportiva Las Palmas,Spain,66,68,675000,7000,26,180,69,Right,3,2,1,Low/High,Normal (170-185),56,39,59,53,64,66,38,33,65,71,32,43,42,39,63,65,61,52,62,55,56,51,58,89,53,43,73,74,38,63,43,0,,67,63,10,9,15,7,11,0,
5941,15,2,https://cdn.sofifa.net/players/190/120/15_120.png,Karl-Johan Anton Johnsson,GK,Randers FC,Sweden,66,71,675000,6000,24,188,84,Right,2,1,1,Medium/Medium,Normal (185+),0,0,0,0,0,0,25,25,25,25,25,25,25,25,37,21,50,49,45,47,32,20,72,45,59,25,34,25,25,25,27,0,,25,25,69,62,75,60,78,49,
5942,15,2,https://cdn.sofifa.net/players/190/160/15_120.png,Rodolph William Austin,"CM, CDM",Leeds United,Jamaica,66,66,650000,6000,29,183,78,Right,3,2,1,High/High,Normal (170-185),80,67,61,65,69,80,59,58,65,63,57,68,45,68,66,63,79,80,57,68,65,85,70,80,82,72,77,70,59,56,70,0,,72,73,8,7,7,8,9,0,"Power Free-Kick, Dives Into Tackles (AI), Long Shot Taker (AI)"
5943,15,2,https://cdn.sofifa.net/players/190/430/15_120.png,Joe Bennett,"LB, LM",Brighton & Hove Albion,England,66,72,650000,6000,24,183,74,Left,3,2,1,Medium/Medium,Lean (170-185),69,39,60,64,66,68,66,31,62,60,25,60,44,60,58,66,68,69,71,62,72,64,70,69,65,27,74,59,52,58,52,0,,68,67,8,7,10,6,13,0,
5944,15,2,https://cdn.sofifa.net/players/190/491/15_120.png,Lunan Ruben Gabrielsen,"CB, RB, LB",Molde FK,Norway,66,72,500000,8000,22,187,77,Right,3,2,1,Medium/Medium,Stocky (185+),67,53,54,53,64,80,52,45,67,63,53,46,48,58,54,54,68,67,75,60,65,72,73,81,82,58,73,61,38,43,47,0,,64,67,10,7,15,8,7,0,
5945,15,2,https://cdn.sofifa.net/players/190/528/15_120.png,Janusz Krzysztof Gol,"CDM, CM",Amkar Perm,Poland,66,66,575000,7000,28,182,77,Right,4,3,1,Medium/High,Normal (170-185),65,52,63,62,62,74,60,56,68,63,48,58,54,42,67,63,68,62,73,67,62,51,65,82,72,44,70,64,67,68,46,0,,63,63,10,11,13,10,13,0,
5946,15,2,https://cdn.sofifa.net/players/190/536/15_120.png,Osvaldo David Martínez Arce,"CM, RW",Club América,Paraguay,66,66,675000,10000,28,166,70,Right,4,3,1,Medium/Low,Normal (170-),74,64,68,75,44,67,59,54,55,71,59,74,68,71,69,72,74,74,90,65,90,82,72,73,62,69,70,51,62,70,76,0,,42,37,13,6,7,10,6,0,"Power Free-Kick, Flair"
5947,15,2,https://cdn.sofifa.net/players/190/546/15_120.png,Cristo Martín Hernández,"LM, CAM",CD Tenerife,Spain,66,68,725000,7000,27,174,69,Right,3,3,1,Medium/Medium,Normal (170-185),73,49,58,75,24,51,55,47,23,71,38,75,52,45,56,73,72,73,84,63,75,55,72,67,52,45,24,22,68,43,54,0,,25,25,7,11,13,5,6,0,Technical Dribbler (AI)
5948,15,2,https://cdn.sofifa.net/players/190/562/15_120.png,Steve Bulongo Zakuani,"LW, LM, ST",Portland Timbers,Congo DR,66,68,775000,4000,26,183,77,Right,3,3,1,High/Low,Lean (170-185),84,58,58,69,38,61,59,57,53,61,57,69,62,49,56,65,83,84,85,59,70,61,81,65,58,58,58,36,61,56,61,0,,32,39,15,12,12,13,15,0,"Injury Prone, Speed Dribbler (AI), Technical Dribbler (AI)"
5949,15,2,https://cdn.sofifa.net/players/190/588/15_120.png,Rodney Wallace,"LW, LM, CDM",Portland Timbers,Costa Rica,66,67,775000,4000,26,182,75,Left,2,3,1,Medium/Medium,Normal (170-185),78,60,62,66,54,69,64,60,62,62,55,64,68,48,55,65,78,78,81,62,72,62,74,84,64,59,61,59,65,66,58,0,,50,54,10,11,14,14,15,0,"Early Crosser, Long Passer (AI), Long Shot Taker (AI)"
5950,15,2,https://cdn.sofifa.net/players/190/635/15_120.png,Mamoutou N'Diaye,CDM,SV Zulte Waregem,Mali,66,71,625000,6000,24,180,76,Left,3,2,1,Medium/High,Lean (170-185),71,49,60,70,65,71,53,40,60,67,45,70,41,57,61,68,68,73,82,63,66,60,86,70,71,54,66,67,64,60,60,0,,68,65,11,6,15,15,14,0,
